,molecule_chembl_id,canonical_smiles,pIC50,mol,is_lipinski,RotatableBonds,mw,logp,hbd,hba,TPSA,QED
4809,CHEMBL5843768,CCN(CCc1cnc(Br)cn1)C(=O)c1ccccc1-n1nccn1,6.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x177680b30>,True,6,401.2680000000001,2.5246000000000004,0,5,76.80000000000001,0.6346140289096455
4810,CHEMBL5828849,CCN(CCc1cc(C)c(Br)cn1)C(=O)c1ccccc1-n1nccn1,7.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x177680ba0>,True,6,414.3070000000001,3.4380200000000016,0,4,63.910000000000004,0.620138331866916
4811,CHEMBL6014388,CCN(CCc1ccc(C)c(C(C)(C)O)n1)C(=O)c1ccccc1-n1nccn1,8.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x177680c10>,True,7,393.49100000000004,2.902920000000001,1,5,84.14,0.6672035595472109
4812,CHEMBL6021019,CCN(CCc1ccc(C(C)(C)O)cn1)C(=O)c1cccnc1-n1cccn1,6.598599459218456,<rdkit.Chem.rdchem.Mol object at 0x177680c80>,True,7,379.46400000000006,2.594500000000001,1,5,84.14,0.6820871793276541
4813,CHEMBL5793024,CCN(CCc1ccc(C(C)(C)O)cn1)C(=O)c1ccccc1OC(F)(F)F,6.621602099051862,<rdkit.Chem.rdchem.Mol object at 0x177680cf0>,True,7,396.40900000000005,3.9124000000000034,1,4,62.66,0.7708414714001601
4814,CHEMBL5865567,CCN(CCc1ccc(C(C)(C)O)cn1)C(=O)c1ccccc1N1CCCC1,7.119186407719209,<rdkit.Chem.rdchem.Mol object at 0x177680d60>,True,7,381.5200000000002,3.6140000000000025,1,4,56.67,0.7959324086226195
4816,CHEMBL5961727,CCN(CCc1ccc(C(C)(C)O)cn1)C(=O)c1ccccc1-n1cccn1,6.73754891026957,<rdkit.Chem.rdchem.Mol object at 0x177680dd0>,True,7,378.47600000000006,3.1995000000000013,1,4,71.25,0.6853197654574169
4822,CHEMBL5743326,CCN(CCc1ccc(C(C)(C)O)cn1)C(=O)c1ccc(OC)nc1C1CC1,7.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x177680e40>,True,8,383.4920000000002,3.294800000000002,1,5,75.55,0.7569555091342236
4823,CHEMBL5841654,CCN(CCc1ccc(C(C)(C)O)cn1)C(=O)c1ccccc1C1CC1,6.61261017366127,<rdkit.Chem.rdchem.Mol object at 0x177680eb0>,True,7,352.4780000000001,3.891200000000003,1,3,53.43,0.8223354042858612
4824,CHEMBL5908305,CCN(CCc1ccc(C(C)(C)O)cn1)C(=O)c1ccc(F)cc1-n1nccn1,7.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x177680f20>,True,7,397.45400000000006,2.733600000000001,1,5,84.14,0.6627322968600812
4825,CHEMBL5919945,CCN(CCc1ccc(C(C)(C)O)cn1)C(=O)c1ccccc1C1CCC1,7.2076083105017466,<rdkit.Chem.rdchem.Mol object at 0x177680f90>,True,7,366.50500000000017,4.281300000000003,1,3,53.43,0.795566574877512
4826,CHEMBL5913804,CCN(CCc1ccc(C(C)(C)O)cn1)C(=O)c1ccccc1C1CC1(F)F,7.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x177681000>,True,7,388.4580000000001,4.136400000000004,1,3,53.43,0.7757525539084632
4975,CHEMBL6060054,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@H](C)[C@H]2CNc2ccc(C(F)(F)F)cn2)c1,6.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x177681e00>,True,5,458.48800000000006,4.3423200000000035,1,5,75.94,0.6156191225731792
5167,CHEMBL5931933,CCOc1ncccc1C(=O)N1CCCC[C@@H]1Cc1nc(C(C)(C)O)c(C)o1,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x1776821f0>,True,6,387.48000000000013,3.241520000000002,1,6,88.69,0.8185010826280241
5168,CHEMBL6044417,Cc1oc(C[C@H]2CCCCN2C(=O)c2ccccc2C2CC2)nc1C(C)(C)O,7.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x177682260>,True,5,382.5040000000002,4.325220000000005,1,4,66.57000000000001,0.8359850972101524
5170,CHEMBL5952613,Cc1oc(C[C@H]2CCCCN2C(=O)c2cccnc2OCC(F)(F)F)nc1C(C)(C)O,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x177682340>,True,6,441.45000000000016,3.7839200000000033,1,6,88.69000000000001,0.7340155633584343
5171,CHEMBL5807743,Cc1oc(C[C@H]2CCCCN2C(=O)c2cccnc2OC(C)C)nc1C(C)(C)O,7.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x1776823b0>,True,6,401.5070000000002,3.630020000000003,1,6,88.69000000000001,0.7950877252855039
5172,CHEMBL5982701,Cc1oc(C[C@H]2CCCCN2C(=O)c2ccccc2N2CCCC2)nc1C(C)(C)O,7.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x177682420>,True,5,411.5460000000003,4.048020000000005,1,5,69.81,0.8038433214000206
5173,CHEMBL5777076,CCOc1ccccc1C(=O)N1CCCC[C@@H]1Cc1nc(C(C)(C)O)c(C)o1,7.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x177682490>,True,6,386.4920000000001,3.8465200000000035,1,5,75.8,0.8161159408503303
5174,CHEMBL5911896,Cc1oc(C[C@H]2CCCCN2C(=O)c2ccccc2OC(F)(F)F)nc1C(C)(C)O,6.962573502059376,<rdkit.Chem.rdchem.Mol object at 0x177682500>,True,5,426.4350000000001,4.346420000000005,1,5,75.80000000000001,0.7695877671149942
5175,CHEMBL5919160,Cc1oc(C[C@H]2CCCCN2C(=O)c2ccccc2-n2cccn2)nc1C(C)(C)O,7.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x177682570>,True,5,408.5020000000001,3.633520000000003,1,5,84.39,0.6968280364973661
5177,CHEMBL5869531,Cc1oc(C[C@H]2CCCCN2C(=O)c2ccccc2CC(F)F)nc1C(C)(C)O,7.008773924307505,<rdkit.Chem.rdchem.Mol object at 0x1776825e0>,True,6,406.4730000000001,4.255420000000005,1,4,66.57000000000001,0.7786523281986151
5179,CHEMBL5771052,Cc1oc(C[C@H]2CCCCN2C(=O)c2cccnc2-c2ccccc2)nc1C(C)(C)O,7.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x1776826c0>,True,5,419.52500000000015,4.509820000000005,1,5,79.46000000000001,0.6581879533327533
5180,CHEMBL5767063,Cc1oc(C[C@H]2CCCCN2C(=O)c2ccccc2OC(F)F)nc1C(C)(C)O,7.008773924307505,<rdkit.Chem.rdchem.Mol object at 0x177682730>,True,6,408.4450000000001,4.0492200000000045,1,5,75.80000000000001,0.7805052305844523
5181,CHEMBL5897144,Cc1oc(C[C@H]2CCCCN2C(=O)c2cccnc2OCC(F)F)nc1C(C)(C)O,7.309803919971486,<rdkit.Chem.rdchem.Mol object at 0x1776827a0>,True,7,423.46000000000015,3.486720000000003,1,6,88.69000000000001,0.7335004248098849
5182,CHEMBL5993401,Cc1oc(C[C@H]2CCCCN2C(=O)c2ccccc2OCC(F)(F)F)nc1C(C)(C)O,7.00436480540245,<rdkit.Chem.rdchem.Mol object at 0x177682810>,True,6,440.46200000000016,4.388920000000005,1,5,75.80000000000001,0.7212078457646238
5183,CHEMBL5754725,Cc1oc(C[C@H]2CCCCN2C(=O)c2ccccc2CC(F)(F)F)nc1C(C)(C)O,6.928117992693875,<rdkit.Chem.rdchem.Mol object at 0x177682880>,True,5,424.46300000000014,4.552620000000005,1,4,66.57000000000001,0.7646691889147624
5189,CHEMBL6034370,Cc1oc(C[C@H]2CCCCN2C(=O)c2ccccc2C2CCC2)nc1C(C)(C)O,6.943095148663527,<rdkit.Chem.rdchem.Mol object at 0x177682960>,True,5,396.53100000000023,4.7153200000000055,1,4,66.57000000000001,0.7943718715409974
5190,CHEMBL5851806,Cc1oc(C[C@H]2CCCCN2C(=O)c2ncccc2-c2ccccc2)nc1C(C)(C)O,6.896196279044043,<rdkit.Chem.rdchem.Mol object at 0x1776829d0>,True,5,419.52500000000015,4.509820000000005,1,5,79.46000000000001,0.6581879533327533
5192,CHEMBL5918693,Cc1oc(C[C@H]2CCCCN2C(=O)c2ccccc2C2CC2(F)F)nc1C(C)(C)O,7.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x177682ab0>,True,5,418.48400000000015,4.570420000000006,1,4,66.57000000000001,0.7724721964615571
5194,CHEMBL5743289,CCCc1ccccc1C(=O)N1CCCC[C@@H]1Cc1nc(C(C)(C)O)c(C)o1,6.97469413473523,<rdkit.Chem.rdchem.Mol object at 0x177682b90>,True,6,384.5200000000001,4.400320000000005,1,4,66.57000000000001,0.8015055708535489
5198,CHEMBL5862423,Cc1cc(C)nc(N2CC[C@@H]3CCN(C(=O)c4ccccc4-n4nccn4)C[C@@H]32)n1,6.787812395596042,<rdkit.Chem.rdchem.Mol object at 0x177682d50>,True,3,403.49000000000007,2.41514,0,6,80.04,0.6681954673538211
5215,CHEMBL5845347,Cc1cc(N(C)C)nc(N2CC[C@@H]3CCN(C(=O)c4ccccc4-n4nccn4)C[C@@H]32)n1,7.019996628416254,<rdkit.Chem.rdchem.Mol object at 0x177682f10>,True,4,432.5320000000001,2.17272,0,7,83.28000000000002,0.6247796531448294
5239,CHEMBL5942495,CC(C)(O)c1csc(-c2ccccc2C(=O)N2CC[C@H]3CCN(n4nccn4)[C@H]3C2)n1,6.694648630553377,<rdkit.Chem.rdchem.Mol object at 0x177683060>,True,4,438.55700000000024,2.5016000000000007,1,7,87.38000000000001,0.673525404572669
5242,CHEMBL5930714,CC(C)(O)c1cccc(N2CC[C@@H]3CCN(C(=O)c4ccccc4-n4nccn4)C[C@@H]32)c1,7.313363730737707,<rdkit.Chem.rdchem.Mol object at 0x1776830d0>,True,4,431.5400000000001,3.2357000000000022,1,5,74.49000000000001,0.6865503133985311
5243,CHEMBL5877537,CC(C)(O)c1ccnc(N2CC[C@@H]3CCN(C(=O)c4ccccc4-n4nccn4)C[C@@H]32)c1,6.903089986991944,<rdkit.Chem.rdchem.Mol object at 0x177683140>,True,4,432.5280000000001,2.630700000000001,1,6,87.38000000000001,0.6820408687492236
5245,CHEMBL5787611,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4cccnc4OCC(F)F)C[C@@H]32)c1,6.8326826652518236,<rdkit.Chem.rdchem.Mol object at 0x1776831b0>,True,5,413.4280000000001,2.733180000000001,0,6,82.35000000000001,0.7497579649154608
5247,CHEMBL5935448,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4ccccc4OC(F)(F)F)C[C@@H]32)c1,7.101823516502323,<rdkit.Chem.rdchem.Mol object at 0x177683290>,True,3,416.4030000000001,3.592880000000002,0,5,69.46000000000001,0.7649681997360348
5251,CHEMBL6048953,CCOc1ccccc1C(=O)N1CC[C@H]2CCN(c3cc(C#N)ccn3)[C@H]2C1,6.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x1776833e0>,True,4,376.46000000000004,3.0929800000000016,0,5,69.46000000000001,0.8201112676326572
5252,CHEMBL5957074,CCCc1ccccc1C(=O)N1CC[C@H]2CCN(c3cc(C#N)ccn3)[C@H]2C1,7.2262135550188065,<rdkit.Chem.rdchem.Mol object at 0x177683450>,True,4,374.48800000000006,3.6467800000000024,0,4,60.230000000000004,0.8196087430536512
5253,CHEMBL5946478,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4ccccc4CC(F)(F)F)C[C@@H]32)c1,7.317854923626168,<rdkit.Chem.rdchem.Mol object at 0x1776834c0>,True,3,414.4310000000001,3.7990800000000027,0,4,60.230000000000004,0.7667055820102636
5255,CHEMBL5797750,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4cccnc4-c4ccccc4)C[C@@H]32)c1,7.027797161620936,<rdkit.Chem.rdchem.Mol object at 0x1776835a0>,True,3,409.4930000000001,3.756280000000003,0,5,73.12,0.6586293375022976
5257,CHEMBL5899917,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4cccnc4OCC(F)(F)F)C[C@@H]32)c1,6.913640169325252,<rdkit.Chem.rdchem.Mol object at 0x177683610>,True,4,431.4180000000001,3.030380000000002,0,6,82.35000000000001,0.7402987606405179
5260,CHEMBL5997601,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4ccccc4OCC(F)F)C[C@@H]32)c1,6.856985199745905,<rdkit.Chem.rdchem.Mol object at 0x177683680>,True,5,412.4400000000001,3.338180000000002,0,5,69.46000000000001,0.7535110822941685
5262,CHEMBL5829216,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4ccccc4C4CC4)C[C@@H]32)c1,7.088309841246139,<rdkit.Chem.rdchem.Mol object at 0x1776836f0>,True,3,372.47200000000015,3.5716800000000024,0,4,60.230000000000004,0.8263483594421068
5264,CHEMBL5895419,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4ccccc4-n4cccn4)C[C@@H]32)c1,6.59176003468815,<rdkit.Chem.rdchem.Mol object at 0x177683760>,True,3,398.4700000000001,2.8799800000000015,0,5,78.05,0.677932660874388
5265,CHEMBL5963978,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4ccccc4C4CCC4)C[C@@H]32)c1,7.507239610973162,<rdkit.Chem.rdchem.Mol object at 0x1776837d0>,True,3,386.4990000000002,3.9617800000000027,0,4,60.230000000000004,0.8010374299225104
5266,CHEMBL5990640,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4ccccc4N4CCCC4)C[C@@H]32)c1,7.004803708402821,<rdkit.Chem.rdchem.Mol object at 0x177683840>,True,3,401.51400000000024,3.294480000000002,0,5,63.470000000000006,0.7897098523822537
5272,CHEMBL5800770,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4ccccc4C4CC4(F)F)C[C@@H]32)c1,7.3585258894959,<rdkit.Chem.rdchem.Mol object at 0x177683920>,True,3,408.4520000000001,3.816880000000003,0,4,60.230000000000004,0.7748567968461888
5273,CHEMBL5764084,N#Cc1ccnc(N2CC[C@@H]3CCN(C(=O)c4ccccc4-c4ccccc4)C[C@@H]32)c1,7.002176919254275,<rdkit.Chem.rdchem.Mol object at 0x177683990>,True,3,408.5050000000001,4.361280000000003,0,4,60.230000000000004,0.6460281633015675
5311,CHEMBL5965351,C[C@@H]1CC[C@@H](c2noc(C(C)(C)C)n2)CN1C(=O)c1ccccc1-n1nccn1,7.5376020021010435,<rdkit.Chem.rdchem.Mol object at 0x1776fc820>,True,3,394.47900000000004,3.3561000000000023,0,6,89.94,0.6766002088839266
5312,CHEMBL5910527,CCc1nc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)no1,6.501689446210399,<rdkit.Chem.rdchem.Mol object at 0x1776fc890>,True,4,366.42500000000007,2.6210000000000004,0,6,89.94000000000001,0.7049733814244524
5313,CHEMBL6046807,CC(C)c1nc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)no1,7.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x1776fc900>,True,4,380.4520000000001,3.182000000000002,0,6,89.94000000000001,0.6904406191472705
5324,CHEMBL6058385,C[C@@H]1CC[C@@H](c2noc(C(C)(C)O)n2)CN1C(=O)c1ccccc1OC(F)(F)F,7.0655015487564325,<rdkit.Chem.rdchem.Mol object at 0x1776fcdd0>,True,4,413.3960000000001,3.603900000000003,1,6,88.69000000000001,0.8239916161428793
5327,CHEMBL5846831,C[C@@H]1CC[C@@H](c2noc(C(C)(C)O)n2)CN1C(=O)c1ccccc1OC(F)F,6.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x1776fcf20>,True,5,395.40600000000006,3.306700000000002,1,6,88.69000000000001,0.8356570758275416
5328,CHEMBL5862398,CCOc1ccccc1C(=O)N1C[C@H](c2noc(C(C)(C)O)n2)CC[C@H]1C,6.906578314837765,<rdkit.Chem.rdchem.Mol object at 0x1776fcf90>,True,5,373.45300000000015,3.104000000000002,1,6,88.69,0.8662518738298295
5334,CHEMBL5883935,C[C@@H]1CC[C@@H](c2nc(C(C)(C)C)no2)CN1C(=O)c1ccccc1-n1nccn1,7.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x1776fd230>,True,3,394.47900000000004,3.3561000000000023,0,6,89.94,0.6766002088839266
5335,CHEMBL5939934,CC(C)c1noc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)n1,6.906578314837765,<rdkit.Chem.rdchem.Mol object at 0x1776fd2a0>,True,4,380.45200000000006,3.1820000000000013,0,6,89.94,0.6904406191472706
5339,CHEMBL5767341,CC(C)Oc1ncccc1C(=O)N1C[C@H](c2nsc(C(C)(C)O)n2)CC[C@H]1C,6.525783735923745,<rdkit.Chem.rdchem.Mol object at 0x1776fd3f0>,True,5,404.5360000000002,3.3560000000000025,1,7,88.44,0.8220428864483864
5345,CHEMBL6017797,C[C@@H]1CC[C@@H](c2nsc(C(C)(C)O)n2)CN1C(=O)c1ccccc1OC(F)F,6.614393726401688,<rdkit.Chem.rdchem.Mol object at 0x1776fd620>,True,5,411.47400000000005,3.7752000000000026,1,6,75.55000000000001,0.8105485335087185
5346,CHEMBL5825120,CCOc1ccccc1C(=O)N1C[C@H](c2nsc(C(C)(C)O)n2)CC[C@H]1C,6.835647144215563,<rdkit.Chem.rdchem.Mol object at 0x1776fd690>,True,5,389.5210000000002,3.5725000000000025,1,6,75.55,0.8459742468370242
5347,CHEMBL5901193,C[C@@H]1CC[C@@H](c2nsc(C(C)(C)O)n2)CN1C(=O)c1ccccc1OCC(F)(F)F,6.906578314837765,<rdkit.Chem.rdchem.Mol object at 0x1776fd700>,True,5,443.4910000000001,4.114900000000003,1,6,75.55000000000001,0.7526735409692615
5348,CHEMBL5939525,C[C@@H]1CC[C@@H](c2nsc(C(C)(C)O)n2)CN1C(=O)c1ccccc1OC(F)(F)F,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x1776fd770>,True,4,429.46400000000006,4.072400000000004,1,6,75.55000000000001,0.7930061314594646
5352,CHEMBL5891592,COC(C)(C)c1nc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)ns1,7.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x1776fd930>,True,5,426.54600000000005,3.4086000000000025,0,7,86.03,0.6214592262938452
5358,CHEMBL5837042,CCCc1ccccc1C(=O)N1CC2CN(c3nc(C(C)(C)O)c(C)o3)CC2C1,7.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x1776fda80>,True,5,397.5190000000002,3.3713200000000025,1,5,69.81,0.8376734515316473
5359,CHEMBL5987584,Cc1oc(N2CC3CN(C(=O)c4ccccc4OCC(F)(F)F)CC3C2)nc1C(C)(C)O,6.782516055786093,<rdkit.Chem.rdchem.Mol object at 0x1776fdaf0>,True,5,453.46100000000024,3.359920000000003,1,6,79.04,0.7481883154893678
5362,CHEMBL6015556,Cc1oc(N2CC3CN(C(=O)c4cccnc4CC(F)(F)F)CC3C2)nc1C(C)(C)O,7.337242168318426,<rdkit.Chem.rdchem.Mol object at 0x1776fdc40>,True,4,438.45000000000016,2.918620000000002,1,6,82.7,0.7906173549684957
5363,CHEMBL5845889,Cc1oc(N2CC3CN(C(=O)c4ccccc4C4CC4)CC3C2)nc1C(C)(C)O,7.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x1776fdcb0>,True,4,395.5030000000002,3.296220000000002,1,5,69.81,0.8602327492378061
5364,CHEMBL6053682,Cc1oc(N2CC3CN(C(=O)c4ccccc4C4CCC4)CC3C2)nc1C(C)(C)O,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x1776fdd20>,True,4,409.53000000000026,3.6863200000000034,1,5,69.81,0.8340976877121713
5365,CHEMBL5947681,Cc1oc(N2CC3CN(C(=O)c4ccccc4N4CCCC4)CC3C2)nc1C(C)(C)O,7.309803919971486,<rdkit.Chem.rdchem.Mol object at 0x1776fdd90>,True,4,424.54500000000036,3.0190200000000016,1,6,73.05000000000001,0.8134786887511459
5366,CHEMBL5974942,Cc1oc(N2CC3CN(C(=O)c4ccccc4-n4cccn4)CC3C2)nc1C(C)(C)O,7.142667503568732,<rdkit.Chem.rdchem.Mol object at 0x1776fde00>,True,4,421.5010000000002,2.6045200000000013,1,6,87.63000000000001,0.6968192605836261
5371,CHEMBL6057283,Cc1oc(N2CC3CN(C(=O)c4cccnc4-c4ccccc4)CC3C2)nc1C(C)(C)O,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x1776fe030>,True,4,432.5240000000002,3.4808200000000027,1,6,82.7,0.6797218560986821
5374,CHEMBL5850123,Cc1oc(N2CC3CN(C(=O)c4ccccc4OC(F)F)CC3C2)nc1C(C)(C)O,6.995678626217358,<rdkit.Chem.rdchem.Mol object at 0x1776fe180>,True,5,421.4440000000002,3.0202200000000023,1,6,79.04,0.799712044059296
5375,CHEMBL5743513,Cc1oc(N2CC3CN(C(=O)c4ccccc4CC(F)(F)F)CC3C2)nc1C(C)(C)O,6.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x1776fe1f0>,True,4,437.46200000000016,3.5236200000000024,1,5,69.81,0.7927642091146342
5376,CHEMBL6028176,Cc1oc(N2CC3CN(C(=O)c4ccccc4C4CC4(F)F)CC3C2)nc1C(C)(C)O,7.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x1776fe260>,True,4,431.4830000000002,3.5414200000000027,1,5,69.81,0.8020384164994888
5531,CHEMBL5997654,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1-n1nccn1,7.437707135543525,<rdkit.Chem.rdchem.Mol object at 0x1776fe2d0>,True,7,379.4680000000001,2.27264,0,6,80.04,0.6264962277925942
5533,CHEMBL6034319,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1cccc(C2CC2)c1,7.578396073130169,<rdkit.Chem.rdchem.Mol object at 0x1776fe340>,True,7,352.48200000000014,3.569340000000002,0,4,49.330000000000005,0.7642832699514848
5534,CHEMBL5763064,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1cccnc1OC(C)C,7.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x1776fe3b0>,True,8,371.4850000000001,2.8741400000000015,0,6,71.45,0.7104947692030849
5535,CHEMBL5979062,CCOc1ncccc1C(=O)N(CC)CCN(C)c1nc(C)cc(C)n1,7.166852888087215,<rdkit.Chem.rdchem.Mol object at 0x1776fe420>,True,8,357.4580000000001,2.48564,0,6,71.45,0.7227392483371015
5536,CHEMBL5786954,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1OC(F)(F)F,8.0268721464003,<rdkit.Chem.rdchem.Mol object at 0x1776fe490>,True,7,396.41300000000007,3.5905400000000025,0,5,58.56,0.7159477797102353
5537,CHEMBL5808544,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1OC(F)F,7.732828271596986,<rdkit.Chem.rdchem.Mol object at 0x1776fe500>,True,8,378.42300000000006,3.2933400000000024,0,5,58.56,0.705492134208145
5538,CHEMBL6018832,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1cccnc1-c1ccccc1,7.578396073130169,<rdkit.Chem.rdchem.Mol object at 0x1776fe570>,True,7,389.5030000000001,3.7539400000000027,0,5,62.220000000000006,0.6157519228263101
5539,CHEMBL6056662,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1cccnc1OCC(F)F,7.391473966422806,<rdkit.Chem.rdchem.Mol object at 0x1776fe5e0>,True,9,393.4380000000001,2.7308400000000015,0,6,71.45,0.6524255908576206
5540,CHEMBL5950904,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1cccnc1OCC(F)(F)F,7.703334809738469,<rdkit.Chem.rdchem.Mol object at 0x1776fe650>,True,8,411.4280000000001,3.0280400000000016,0,6,71.45,0.6650833273032563
5541,CHEMBL5904157,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccc(F)cc1-n1nccn1,7.8996294548824375,<rdkit.Chem.rdchem.Mol object at 0x1776fe6c0>,True,7,397.4580000000001,2.411740000000001,0,6,80.04,0.6091443154763896
5542,CHEMBL5765204,CCOc1ccccc1C(=O)N(CC)CCN(C)c1nc(C)cc(C)n1,7.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x1776fe730>,True,8,356.47,3.0906400000000014,0,5,58.56,0.7273675979102295
5543,CHEMBL5845767,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1-n1cccn1,7.856985199745905,<rdkit.Chem.rdchem.Mol object at 0x1776fe7a0>,True,7,378.4800000000001,2.8776400000000013,0,5,67.15,0.6323872295661086
5545,CHEMBL5743794,CCCc1ccccc1C(=O)N(CC)CCN(C)c1nc(C)cc(C)n1,7.701146923590294,<rdkit.Chem.rdchem.Mol object at 0x1776fe810>,True,8,354.49800000000005,3.644440000000003,0,4,49.330000000000005,0.7260384749972442
5546,CHEMBL5806838,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1OCC(F)(F)F,7.950781977329818,<rdkit.Chem.rdchem.Mol object at 0x1776fe880>,True,8,410.4400000000001,3.633040000000003,0,5,58.56,0.6652206649521377
5547,CHEMBL5957046,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1CC(F)(F)F,7.441291429466834,<rdkit.Chem.rdchem.Mol object at 0x1776fe8f0>,True,7,394.4410000000001,3.7967400000000033,0,4,49.330000000000005,0.7168991826868224
5548,CHEMBL5921275,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccc(OC)nc1C1CC1,7.493494967595128,<rdkit.Chem.rdchem.Mol object at 0x1776fe960>,True,8,383.4960000000002,2.9729400000000012,0,6,71.45,0.6978659013238402
5549,CHEMBL6037138,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1OCC(F)F,8.036212172654444,<rdkit.Chem.rdchem.Mol object at 0x1776fe9d0>,True,9,392.4500000000001,3.335840000000002,0,5,58.56,0.6551605193583165
5552,CHEMBL5742709,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1CC(F)F,7.022733787572707,<rdkit.Chem.rdchem.Mol object at 0x1776feab0>,True,8,376.4510000000001,3.4995400000000023,0,4,49.330000000000005,0.7075715976924101
5553,CHEMBL6034341,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1cccnc1-n1cccn1,7.892790030352131,<rdkit.Chem.rdchem.Mol object at 0x1776feb20>,True,7,379.4680000000001,2.272640000000001,0,6,80.04,0.6264962277925942
5555,CHEMBL5901893,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1C1CCC1,7.690369832574102,<rdkit.Chem.rdchem.Mol object at 0x1776feb90>,True,7,366.5090000000002,3.9594400000000034,0,4,49.330000000000005,0.7441575877423879
5556,CHEMBL6005031,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ncccc1-c1ccccc1,7.903089986991944,<rdkit.Chem.rdchem.Mol object at 0x1776fec00>,True,7,389.5030000000001,3.7539400000000027,0,5,62.220000000000006,0.6157519228263101
5558,CHEMBL5937751,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1C1CC1(F)F,7.723538195826756,<rdkit.Chem.rdchem.Mol object at 0x1776fece0>,True,7,388.4620000000001,3.8145400000000027,0,4,49.330000000000005,0.7236843111198922
5559,CHEMBL6004828,CCN(CCN(C)c1nc(C)cc(C)n1)C(=O)c1ccccc1N1CCCC1,7.732828271596986,<rdkit.Chem.rdchem.Mol object at 0x1776fed50>,True,7,381.5240000000002,3.2921400000000025,0,5,52.57000000000001,0.7365944794394879
